DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2009-03-01,275.147824375,106.069665,177.1998640625,97.9479603125,79.70166145833333,32.38524713541666,8845.369999999999,1264123.77,155.97
2009-03-02,275.21048520833335,106.08208135416666,177.699915,97.51057020833333,80.8068165625,32.12519135416667,8973.720000000001,1277471.82,163.39
2009-03-03,275.60244744680847,106.08814936170214,177.7772626595745,97.82518478723404,79.96883031914894,32.28777281914894,8977.42,1274664.12,-0.95
2009-03-04,275.995164375,106.08442895833333,177.7193040625,98.2758603125,78.518769375,32.532301562499995,8896.03,1261743.18,63.56
2009-03-05,279.33605781563097,105.97038578766961,177.76235061808615,101.57370719754482,75.88929539555055,34.328594867528835,4415.02,629001.25,18.19
2009-03-06,284.50665930555556,105.9770565625,176.8500884375,69.65119701388889,78.2432971875,35.874394010416665,7927.72377,1130644.486,342.31558
2009-03-07,290.7501353472222,105.85487177083334,174.23620416666665,75.35410923611111,75.3520103125,40.37965453125,6153.25006,879007.355,341.38561
2009-03-08,288.45667347264686,105.90134110052227,175.955787676451,72.19943502167949,75.08810059190856,37.86582368859287,5576.99914,797542.463,232.561
2009-03-09,287.4497964153073,105.11316654100675,183.49253526754117,66.60301623694647,51.20049027036167,32.07149192281241,4893.527690000001,705003.953,231.84421
2009-03-10,277.62669561248526,105.9950155712603,178.72875806831567,98.89793754416961,74.15404721436985,33.11551533568904,7316.879999999999,1019428.75,91.12
2009-03-11,283.35510222670376,105.88292522533084,176.21558439177198,68.1203059655224,70.76619616104546,34.59758896920819,7185.06403,1002640.209,407.64108
2009-03-12,270.2950817293996,106.07826159923124,176.73604786551067,93.55903386388897,79.49508028893379,30.40456824351573,8219.439999999999,1149010.02,78.12
2009-03-13,276.21257102819317,105.895834503987,178.14850861489543,60.710458618262884,72.79690302604892,29.090910380084978,5773.50636,827962.1910000001,298.36836
2009-03-14,277.26882416666666,105.36967229166666,214.35678885416667,62.912035312499995,46.90885885416667,23.242246458333334,4690.25,639509.9,54.58
2009-03-15,272.77202385416666,105.24762645833333,192.36929510416667,80.40272875,51.4734565625,29.371500052083334,5833.93,803055.1100000001,48.32
2009-03-16,274.33582680555554,105.75181614583335,187.76812739583335,53.402121875,65.37357374999999,25.068379999999998,7527.754959999999,1034698.402,313.68235
2009-03-17,269.78571791666667,105.18595291666666,214.43781916666666,55.34789875,50.178242187500004,17.474561354166667,5634.32,778638.78,48.7
2009-03-18,262.1024167537887,105.95646957552228,172.71070726820713,89.39170948558157,77.45357641059049,28.418348926760512,7996.17,1120179.79,23.96
2009-03-19,260.4454119791667,105.94988458333333,171.60859520833333,88.83681677083334,79.87208677083333,28.144033072916667,8298.32,1161626.8399999999,34.22
2009-03-20,255.7069818068297,105.34610281288,170.2977973976241,85.40918440920561,79.23464925135318,26.472085279586985,8757.14,1221857.9,37.01
2009-03-21,264.656137799614,105.91721550446422,170.9542200449316,55.66134776965962,81.19558943764554,25.40205795253921,8868.48,1239379.82,37.07
2009-03-22,252.441145,105.88991822916667,170.2018766666667,82.23926833333334,80.86052541666666,24.773653802083334,8871.369999999999,1237965.17,34.73
2009-03-23,250.18952760416667,105.86725177083333,169.48183260416667,80.707695,80.56056604166668,23.988051041666665,8908.46,1221510.68,33.39
2009-03-24,248.57692020833332,105.83586520833333,168.53969187500002,80.03722833333333,80.1747646875,23.693357447916668,8732.94,1218897.5,207.66
2009-03-25,250.71291662592319,105.80434847791321,166.96308792118742,83.74982870473576,76.72129405546548,25.81147755239872,1229.54,175285.45,7.34
2009-03-26,274.7228325,103.01557,262.01283,4.722894999999999,5.798045,4.34167,0.0,0.0,0.0
2009-03-27,273.70438333333334,102.59681,259.31185,8.338696666666666,5.8487,6.0516175,0.0,0.0,0.0
2009-03-28,273.81025,102.34472,234.707045,24.940276666666666,5.60655,18.659765,0.0,0.0,0.0
2009-03-29,214.62555333333333,68.58417,125.113995,38.941046666666665,3.756335,29.1772225,0.0,0.0,0.0
2009-03-30,268.4822054374891,104.30234649302244,171.70972551365242,96.77247992383667,36.75717027728568,33.305811029167955,611.73,73801.33,0.0
2009-03-31,250.48040270833334,105.75205864583333,169.2879409375,81.19246177083333,76.17958989583335,24.224334218750002,8572.9,1247330.87,31.46
2009-04-01,257.750173125,105.81151041666666,169.45396739583333,52.57307819444444,78.99062114583333,23.061110208333332,8803.83,1245080.94,32.39
2009-04-02,246.91427104166667,105.825818125,169.11849229166666,77.79577875,79.32838979166667,22.492277916666666,8976.69,1256243.37,33.0
2009-04-03,256.24230993055556,105.82789427083333,168.376744375,51.88563701388889,79.38600458333333,22.502171822916665,8945.14,1261919.56,37.78
2009-04-04,196.80503885416667,84.29074458333334,118.58525958333334,78.21977927083333,79.44277520833333,22.726073333333332,8763.88,1238840.25,39.67
2009-04-05,199.11936932291667,53.238775,129.51758244311793,38.88093887780896,78.91892653736014,22.526931759398767,8409.72,1187688.5,33.73
2009-04-06,173.19636284722222,53.27411020833333,89.91884416666667,21.813220069444444,49.87468354166666,8.108465833333332,5544.62,807878.22,22.28
2009-04-07,211.22641347222225,76.20866177083333,148.8853821875,20.96946201388889,43.539266041666664,7.52806953125,5677.96,824316.37,54.68
2009-04-08,251.20275695327493,105.69293034706001,167.36160312348562,49.21706820428451,75.49939887340636,20.542120706984967,8046.68,1114794.81,124.94
2009-04-09,199.98251979278245,87.66103441072151,125.46835902051888,74.51416077226358,76.0523847334834,21.022079783729904,7332.379999999999,1020179.05,68.19
2009-04-10,119.58286458333333,53.27735052083333,132.438782589146,74.07463029747932,76.70293222331973,20.59322831165734,5656.03,802954.13,51.379999999999995
2009-04-11,168.59492368055555,53.28063708333333,88.7287090625,19.873044305555556,44.3622796875,6.6572933333333335,5595.21,796029.24,79.47
2009-04-12,117.8514715625,53.27806604166667,127.94176222419912,69.29566670336578,75.930147117384,18.287643509301205,7441.17,1031627.74,82.48
2009-04-13,166.791151875,53.26600302083333,126.2108015625,46.09746361111112,79.78521177083334,18.16243536458333,8926.2,1225250.38,105.16
2009-04-14,117.37316208333333,53.26689208333333,125.37650072916668,68.39499614583333,79.98914489583333,17.781422604166668,8973.32,1226213.19,36.019999999999996
2009-04-15,205.22803391666667,53.27328083333333,125.5514578046378,27.03657312185512,80.0167517217188,17.290484630567505,5968.2300000000005,878357.3799999999,22.25
2009-04-16,207.74536042746476,82.2347548597242,111.2385358067468,45.755333222966875,75.44906426518213,17.991631217721824,7565.0,1040397.33,31.07
2009-04-17,241.19916034722223,105.76268937500001,163.13515447916666,44.929584027777786,79.35306239583333,17.318478854166667,8856.54,1199331.1400000001,34.730000000000004
2009-04-18,230.70140909083403,105.67385771947585,164.2677264285117,66.43368266232235,76.42565163218126,16.887214770534186,6689.150000000001,922746.8699999999,24.39
2009-04-19,242.03322596576922,105.25382396817733,165.82279827578216,44.45176378191446,65.06156099173492,17.303050791743136,5831.03,813290.28,20.299999999999997
2009-04-20,195.077444375,90.77609760416667,130.1383846875,64.9390596875,79.27095166666666,16.09029,8896.55,1203397.93,33.21
2009-04-21,226.21418864583336,105.767983125,161.7592390625,64.45494958333333,77.23804145833333,15.849036197916668,8919.869999999999,1202474.25,35.559999999999995
2009-04-22,240.9073088035993,105.68623958758484,161.08533798183583,47.115116815708745,75.98122579989456,19.214168574260775,6887.030000000001,950658.1399999999,99.86
2009-04-23,225.08980708333334,105.762671875,161.06315395833332,64.026653125,78.03462468750001,15.634996458333333,8827.29,1193655.55,36.76
2009-04-24,223.98535895833334,105.771033125,160.81755322916666,63.167805729166666,76.84648822916667,15.207828333333334,8882.21,1196691.69,40.19
2009-04-25,234.46926361111113,105.7746228125,160.62055229166666,41.594328749999995,76.8311240625,14.815233020833332,8903.630000000001,1202000.12,43.11
2009-04-26,222.07045875,105.7775040625,160.3320715625,61.738387187499995,77.54569062499999,14.477213854166667,8959.39,1203969.02,38.83
2009-04-27,221.42124791666666,105.77783427083334,160.10927760416666,61.311970312499994,76.92812114583333,14.270621458333334,8925.5,1203232.3900000001,50.5
2009-04-28,221.1459364893617,105.7843220212766,160.00208,61.14385648936171,78.38061968085105,14.182561861702128,8904.61,1201377.27,100.48
2009-04-29,232.98139715277776,105.7912371875,159.88119354166668,40.702111458333334,78.36285979166666,14.140123177083332,8894.689999999999,1202361.25,40.17
2009-04-30,220.9264705319149,105.79900808510638,159.8634044680851,61.06306606382979,78.55391180851063,14.152702127659575,8896.19,1204807.63,40.18
2009-05-01,221.02125895833333,105.80905895833334,159.99021322916667,61.031045729166664,77.18737302083333,14.135057760416666,8942.2,1206327.6400000001,37.71
2009-05-02,230.85996930555555,105.8143975,159.99891614583333,40.852461875,78.29163875,14.249621875,8880.89,1201548.72,32.14
2009-05-03,221.32592739583333,105.8209475,160.13774458333333,61.1881828125,78.68405916666666,14.197474270833332,8893.869999999999,1203928.05,40.2
2009-05-04,226.38268988590158,105.82014827030304,159.81603728976643,66.56665259613517,77.99732347966255,17.103543279951634,851.35,106156.78,3.2300000000000004
2009-05-05,250.04828,105.82014827030304,159.81603728976643,0.0,77.99732347966255,0.0,0.0,0.0,0.0
2009-05-06,228.81039993195128,105.58761178918158,161.30801395266462,67.50238597928669,70.2144340485401,17.8728138226348,6858.41,930326.1799999999,26.049999999999997
2009-05-07,226.21540394160675,105.7859025623413,160.4453677551656,65.77003618644116,75.64735196495826,16.538050732347322,8149.67,1160506.83,187.55999999999997
2009-05-08,224.2733692708333,105.82297177083333,160.86369947916666,63.40966979166667,76.206490625,15.323796302083334,8896.83,1198832.65,153.91
2009-05-09,233.87871930555556,105.83131760416667,161.06571458333332,42.41452625,76.87554041666667,15.446768229166667,8736.93,1199188.07,146.47
2009-05-10,224.14011937499998,105.8520621875,161.59416249999998,62.545956875,79.55890895833333,14.843855625,9043.5,1226021.44,37.12
2009-05-11,179.73143125,84.546236875,116.786715625,62.944715625,80.19473385416667,15.0245990625,9052.66,1227821.13,40.040000000000006
2009-05-12,234.73945659722222,105.8671715625,161.64079104166666,42.278852569444446,80.49107770833334,15.271266145833334,9010.29,1227323.13,44.35
2009-05-13,226.03872166666667,105.86974385416667,162.05398770833335,63.98473395833334,80.61106520833333,15.558807447916665,8882.49,1215183.33,31.57
2009-05-14,226.45932770833332,105.87654020833332,162.35325520833334,64.1060725,80.11568625000001,15.605181822916666,8923.560000000001,1222293.45,220.51
2009-05-15,244.28713033333332,105.88652875,162.555035,25.729878333333335,78.22432635416666,15.714762760416667,8967.02,1232193.93,178.59
2009-05-16,237.0974104861111,105.89636791666666,162.67864864583333,43.083534722222225,77.46054510416667,15.8605234375,8979.16,1237057.33,220.75
2009-05-17,227.598626875,105.90839062500001,162.97345302083335,64.62517385416666,76.61346260416667,15.858556614583334,8989.4,1240037.77,220.92000000000002
2009-05-18,238.59910159722222,105.92064104166667,163.1575165625,43.18537388888888,79.16944166666667,15.929303437499998,8986.15,1241427.95,243.70999999999998
2009-05-19,228.1981115625,105.93090770833334,163.31986354166668,64.87824802083333,79.61339458333333,15.980766145833332,8980.67,1242186.08,249.92
2009-05-20,238.5397635416667,105.94125958333333,163.56061916666667,43.33535076388889,80.39392041666667,16.04206052083333,8983.47,1241330.44,287.56
2009-05-21,228.93321354166667,105.95264531250001,163.8954515625,65.03776197916667,80.78521656250001,16.04465239583333,9025.54,1243458.04,296.17
2009-05-22,239.4071175,105.96637114583334,164.36656781250002,43.144418958333326,81.46700114583334,15.852888697916667,9100.369999999999,1249669.8900000001,329.01
2009-05-23,230.28148979166667,105.96847812499999,164.28254875,65.99894104166667,81.20727541666666,16.53140046875,8919.57,1223871.17,324.33000000000004
2009-05-24,230.9259619791667,105.9736134375,164.47360864583334,66.45235333333333,80.78948677083334,16.762869010416665,8900.11,1221090.76,349.73
2009-05-25,248.98135812499999,105.98306083333333,164.82251010416667,26.660758083333338,80.46382750000001,16.868176354166664,8881.49,1221091.06,346.76
2009-05-26,241.593205,105.95448072916668,165.26715291666665,44.29673638888889,80.33859072916667,16.75277411458333,8936.39,1227033.08,367.01
2009-05-27,242.00445347222225,106.0024878125,165.61045479166665,44.43065361111112,80.12378958333333,16.851445,8954.380000000001,1229945.48,390.28
2009-05-28,232.7344784375,106.00946145833333,166.04408343749998,66.690395,81.439430625,16.895332447916665,8963.86,1232525.6600000001,433.24
2009-05-29,243.11535479166665,106.00677072916666,166.412773125,45.03847604166666,80.17625416666667,17.3878096875,8750.73,1250572.39,396.99
2009-05-30,233.216289375,106.00630395833333,166.75072104166668,66.46556833333334,80.99075020833334,16.855578802083336,8903.35,1227761.44,456.62
2009-05-31,242.3866565972222,105.99976322916666,166.6580190625,44.11970055555556,81.6418028125,16.71018197916667,8869.74,1224692.3900000001,454.09000000000003
2009-06-01,232.2117964583333,105.9973284375,166.721024375,65.49077208333334,81.91439281250001,16.346520052083335,8911.619999999999,1231628.68,460.70000000000005
2009-06-02,232.00580166666668,106.00105427083332,166.768056875,65.23774479166667,81.50479677083334,16.22376203125,8911.74,1229512.49,213.51
2009-06-03,231.43553364583335,105.99159416666666,166.6279559375,64.80757770833333,79.96662010416667,16.015746927083335,8883.289999999999,1213404.53,337.54999999999995
2009-06-04,245.38247885416666,105.9829709375,166.27400875,32.11074697916666,80.74135177083333,15.7266675,8861.66,1207860.65,165.5
2009-06-05,245.0059365104167,105.98055270833333,165.96167864583333,31.5981471875,81.17220093750001,15.189758541666667,8890.710000000001,1214378.37,125.86999999999999
2009-06-06,234.24962119713842,105.89072445566094,165.46405404833723,68.78556714880122,75.93495289041664,18.57194448073103,6593.66,899236.96,150.17
2009-06-07,239.03356881944444,105.94433145833332,165.28559541666667,42.368541875,80.04312041666665,15.438118385416667,8704.6,1163719.1099999999,274.48
2009-06-08,226.49223041666664,105.96603979166667,164.87319906250002,61.619031354166665,81.230733125,14.447850520833333,8920.2,1197410.27,169.46
2009-06-09,236.33362243055555,105.95941666666667,164.40441166666665,40.93526131944444,81.34183781249999,14.359310104166665,8801.2,1193800.31,29.109999999999996
2009-06-10,224.696668125,105.95595895833333,164.0423025,60.654365625,81.37119854166667,14.005327135416666,8798.310000000001,1187267.73,29.11
2009-06-11,236.8609078649205,105.89754791587791,163.52098344915646,42.77384556548288,78.20548657007656,15.879618622346483,7326.530000000001,990140.03,25.680000000000003
2009-06-12,223.44556510416666,105.9420059375,163.4924959375,59.953069166666666,80.93362104166667,13.675012135416667,8763.3,1180845.55,30.849999999999998
2009-06-13,226.15401567770726,105.89297134054075,162.8393636369015,63.314652040805754,79.09811661791738,15.471667117174112,7310.52,996792.44,25.72
2009-06-14,237.40544717832694,105.92768504661666,162.54171413634776,30.529627610153067,81.11059663246974,14.282486398762888,6429.04,865589.81,22.63
2009-06-15,228.60692286427718,101.78512117572862,153.5057218580926,40.99319829221544,76.87308114313163,14.547483797622943,6719.88,918585.9299999999,23.62
2009-06-16,231.24106277777778,105.91000104166667,162.4388340625,39.18721006944445,80.37728958333334,13.073397291666666,8408.09,1141799.38,428.74
2009-06-17,230.22183381944444,105.91617427083334,161.95585208333335,38.68414243055555,78.96066666666667,12.6911128125,8565.0,1151129.6,499.21
2009-06-18,218.69514729166667,105.92725708333333,161.78452625,56.91062104166667,79.62477687500001,12.103524947916666,8531.79,1168764.77,620.77
2009-06-19,228.39178895833334,105.93316760416667,161.5751034375,37.343266666666665,80.44824031249999,11.634267864583332,8614.49,1187637.57,537.39
2009-06-20,215.61034406250002,105.95313239583334,161.430501875,54.1798421875,81.14599927083333,10.666745885416667,8868.25,1220110.5099999998,471.78999999999996
2009-06-21,234.0034922222222,105.83774864583333,158.97168208333335,45.061434166666665,79.53955802083334,17.837807604166667,6199.38,855169.45,371.34
2009-06-22,227.1395434375,105.810223125,158.60440697916667,68.53513645833334,78.94529531250001,18.33849255208333,6119.05,847638.19,363.81
2009-06-23,226.8524590625,105.8111740625,158.7596309375,68.092828125,79.5908171875,18.119558229166664,6201.35,858386.33,429.93999999999994
2009-06-24,232.62913254166665,105.81065083333334,158.75051468750002,27.252964666666667,79.53325260416666,18.145596875000003,8483.6915,1169302.82,3311.481
2009-06-25,229.16440131944444,105.78883218749999,158.84720145833333,46.76235701388888,78.14660197916666,19.234266927083333,6937.5214000000005,954493.7,1638.0710000000001
2009-06-26,230.93887951388888,105.74126260416666,159.05793552083333,48.40192916666666,76.53499677083333,20.540880208333334,6009.5169,831726.38,1500.353
2009-06-27,230.9853626388889,105.73060697916667,159.0497178125,48.44752743055556,76.29159854166667,20.567451614583334,5824.4279,804506.2,1621.3618000000001
2009-06-28,230.96336010416667,105.73881645833333,159.2356540625,71.72770604166666,77.33148875,20.046453385416665,4479.17,621680.75,373.92
2009-06-29,230.28652986111112,105.743459375,159.43785135416667,47.471252291666666,78.31054531250001,19.76643546875,5926.0165,813317.69,1529.4463999999998
2009-06-30,230.74719135416666,105.741989375,159.496411875,71.25077947916667,78.46642677083332,19.788368958333333,4570.96,629429.95,486.55999999999995
2009-07-01,230.40209430555555,105.74140677083334,159.44078020833334,47.56184416666667,78.18787552083333,19.843038385416666,5924.1643,813656.26,1654.3661000000002
2009-07-02,230.8819615625,105.74008166666667,159.45730604166667,71.42465552083334,78.16837833333334,19.885040052083333,4536.71,625695.89,497.6
2009-07-03,230.9218292708333,105.73901072916667,159.47787052083333,71.44395875000001,78.50648708333333,19.889990416666667,4518.6,622362.19,495.13
2009-07-04,232.01327744791666,105.7398759375,159.45750760416666,35.70897364583333,78.38077333333334,19.86799890625,6709.67408,917985.29,2378.6494599999996
2009-07-05,234.03546786458332,105.73946510416667,159.43652802083335,35.741211354166666,77.88003885416667,19.89831859375,6172.94075,848783.02,1957.9123
2009-07-06,230.93757625,105.7399446875,159.55454635416666,71.38302989583333,78.3845259375,19.839238645833333,5593.780000000001,780088.98,182.51999999999998
2009-07-07,234.76414833333334,105.74146510416668,159.5620641666667,28.540964666666667,78.15165791666666,19.813537083333333,8103.87543,1121652.4100000001,2433.00106
2009-07-08,233.09199166666667,105.74219510416667,159.57129333333333,47.596069444444446,76.90242770833333,19.954765520833334,6319.7064,881902.26,895.55171
2009-07-09,233.11033944444443,105.74269375,159.58563104166666,47.60248875,76.61502218749999,19.86221078125,6319.47159,882296.35,890.2185499999999
2009-07-10,233.13391604166668,105.74326947916666,159.62815395833331,47.597150069444446,76.664039375,20.77734432291667,6291.9127499999995,878321.64,897.86867
2009-07-11,233.01012152777776,105.74530802083333,159.6745488541667,47.44524895833334,76.943514375,19.698739270833336,6321.03318,881081.54,899.50908
2009-07-12,230.6552996875,105.744910625,159.585335625,71.06996406249999,76.86752458333333,19.63771953125,5513.41,772154.11,162.98000000000002
2009-07-13,230.08795729166667,105.75505708333333,159.50651197916667,70.5814453125,77.45209479166667,19.368568489583332,5632.67,783658.8200000001,168.58
2009-07-14,237.47382162499997,105.75539697916668,159.489505625,28.297545375000006,76.83205302083334,19.4671596875,6990.227809999999,971112.4940000001,1536.46155
2009-07-15,235.6554551388889,105.75185447916667,159.4620001041667,47.40600173611111,77.21497135416666,19.671871718749998,5766.876020000001,802603.648,489.50455999999997
2009-07-16,235.98592048611113,105.75058479166667,159.51035510416665,47.358050416666664,78.07147541666666,19.625985364583336,5744.60898,797205.741,488.39227999999997
2009-07-17,230.54521291666669,105.75403770833333,159.55919760416668,70.9860153125,77.5839640625,19.714341510416666,5483.030000000001,769955.5800000001,129.72
2009-07-18,236.87275840277778,105.7745571875,159.992100625,47.373471319444455,77.23026593750001,19.992549583333336,5664.287130000001,656651.388,516.52657
2009-07-19,243.50056938726897,105.73999434132611,160.66030836390553,29.86132804170678,74.27714660605162,21.59866598728338,5338.61012,736809.4029999999,1249.93032
2009-07-20,238.70723680555557,105.78913166666666,160.58650260416667,48.30892173611111,77.58228479166667,20.45736817708333,5934.4659599999995,829113.706,838.1020000000001
2009-07-21,238.56753715277776,105.83939343750001,161.14080625,47.44864631944444,79.34839104166667,19.690377239583334,6350.771110000001,894362.887,824.8165799999999
2009-07-22,239.5272653472222,105.85401125,161.49597447916665,47.892325694444445,77.773873125,20.029154739583333,6356.037240000001,898257.9210000001,752.2795799999999
2009-07-23,234.77393885416666,105.8617540625,161.94493541666668,72.8290034375,78.22384083333333,20.533161458333332,6014.35,851823.26,451.89
2009-07-24,248.05374133333333,105.86454177083334,162.53764135416668,29.51680279166667,78.1458628125,21.0122384375,6191.67636,878052.46,857.95093
2009-07-25,245.02967680851066,105.8824844680851,163.07232265957447,49.19743503546099,79.33035489361703,21.004639734042552,6071.74,860537.89,498.94
2009-07-26,246.79843097222223,105.891915625,163.56773510416667,49.70980756944444,79.32950322916668,21.395854947916668,6041.21,859633.9099999999,501.42
2009-07-27,249.56914385416667,105.89775052083334,163.9573634375,37.73461713541667,78.59112927083333,21.822409843750002,5996.74,851523.88,507.29999999999995
2009-07-28,251.05781833333333,105.91104114583334,164.43985458333333,37.95280604166666,78.94460708333332,21.9128609375,6079.98,866284.9,353.63
2009-07-29,248.64820506944443,105.9187134375,164.90817052083332,51.085451388888885,78.17789479166666,22.277936197916667,6079.37,868543.6000000001,357.68
2009-07-30,249.94832875,105.92704708333332,165.516585625,51.439195000000005,79.35825989583333,22.531010520833334,6093.469999999999,870990.3,340.37
2009-07-31,244.13312114583334,105.92980895833333,165.92706979166667,78.20605135416666,79.86073427083333,23.071167135416665,6017.43,861138.11,339.67
2009-08-01,252.24686423611112,105.92725927083333,166.19006552083334,52.56401055555555,78.33326249999999,23.39658255208333,6017.43,863926.8300000001,342.84000000000003
2009-08-02,246.00873873334376,105.93087521558272,166.46065945417314,79.5480792791706,78.11548071803497,23.764024421180185,2577.37,378552.41000000003,140.07
2009-08-03,269.1333,105.93087521558272,166.46065945417314,0.0,78.11548071803497,0.0,0.0,0.0,0.0
2009-08-04,272.176535,102.83027,165.801815,106.37472,16.131790000000002,47.523182500000004,11.98,13300.02,0.07
2009-08-05,244.23669767354698,105.92744910424292,170.2878539366537,73.94884373689328,74.61896116318299,20.729861363454823,7434.799999999999,1039828.3600000001,510.5
2009-08-06,248.4047651388889,106.12674427083334,170.52966906249998,45.08995243055555,82.18163229166667,17.3327696875,8934.06,1240440.72,804.8900000000001
2009-08-07,236.80593394509987,106.13866659049569,170.52917535292184,66.27675859217804,82.77870140836325,16.538928997082067,8626.0,1195541.8,1108.85
2009-08-08,249.24268983286362,105.91113618280666,168.61751768661503,80.62517214624856,77.47293947122898,24.041588264506082,4482.219999999999,655068.9299999999,446.63
2009-08-09,245.63830340277778,106.10524395833333,169.97562333333332,43.01926118055555,83.53986302083334,15.50910796875,9260.77,1279498.58,919.55
2009-08-10,232.24050114583332,106.13235635416666,170.03103197916667,62.209469166666665,83.19175458333333,14.29044234375,9436.61,1301580.8900000001,992.95
2009-08-11,233.283815625,106.10913260416666,169.6459828125,63.6378328125,83.82771895833334,15.231934635416668,9061.25,1252247.07,921.6
2009-08-12,233.366629375,106.08998843750001,169.45605375,63.91057562499999,83.55376125000001,15.507094479166668,8896.060000000001,1231681.9,1623.17
2009-08-13,252.61583470833335,106.0909746875,169.30769052083332,25.191934500000002,84.08453937499999,15.028759010416668,8918.9,1232652.6600000001,1027.57
2009-08-14,242.4200207638889,106.09380604166667,169.237964375,41.23589451388889,83.47996281249999,14.460037447916665,8964.57,1236914.7000000002,1031.1599999999999
2009-08-15,229.8128046875,106.09653572916667,169.01779833333333,60.79500635416667,81.965660625,13.931148385416666,8982.64,1244053.1,997.36
2009-08-16,241.2938279166667,106.10958395833333,169.17428197916666,40.223589930555555,82.2327684375,13.688514322916667,8991.849999999999,1249099.46,1034.83
2009-08-17,229.81152260416667,106.12380302083332,169.64271260416666,60.16880999999999,84.31423,13.601997812499999,9016.220000000001,1252473.1400000001,1019.1899999999999
2009-08-18,241.63052166666668,106.13451364583332,169.85782875,40.21449916666666,84.02679114583333,13.683701718750001,9004.82,1252956.0899999999,996.55
2009-08-19,230.56512395833334,106.14250645833333,170.0943259375,60.47079802083333,82.82685479166668,13.76486796875,9020.490000000002,1255507.6,939.6800000000001
2009-08-20,242.2514002083333,106.1520246875,170.37145416666667,40.33371076388889,82.61357802083333,13.766878125,9033.2,1257824.56,995.55
2009-08-21,231.25061208333335,106.15929812499999,170.61009072916667,60.640521354166665,82.84523583333333,13.827196927083332,9025.44,1255429.65,911.75
2009-08-22,231.54871614583334,106.1640890625,170.8747184375,60.67399770833333,82.54472239583333,13.841029062499999,9025.93,1254543.1800000002,988.88
2009-08-23,251.10171458333335,106.16741541666667,171.07370916666667,24.266018916666667,83.40398916666666,13.847688489583334,9016.07,1254385.19,966.27
2009-08-24,243.24555763888887,106.17548916666667,171.38670291666668,40.31472236111111,82.52748864583333,13.738709583333334,9061.220000000001,1260859.17,998.6500000000001
2009-08-25,243.13239069444444,106.1978128125,171.95987083333333,39.38734347222222,83.2183359375,12.979031041666666,9272.84,1288677.22,1015.3299999999999
2009-08-26,239.67772521146304,106.03381197710756,179.2376430261921,60.44008218527095,78.33043748012783,17.297005266794372,4132.530000000001,577157.64,940.43
2009-08-27,250.04643320208444,106.05636071219737,170.11548352576892,47.02697085157181,80.78095535549775,19.035211145539016,7010.57,992160.1799999999,1150.58
2009-08-28,233.30720770833335,106.17644708333333,171.89577395833334,61.41143375,82.99506375,14.20694375,8995.74,1251747.76,817.6899999999999
2009-08-29,244.63730481957273,106.22387243738649,172.6122782264789,39.380569335253476,83.90523247679147,13.129285065629928,4803.8099999999995,676211.89,889.7399999999999
2009-08-30,247.801425,105.34632729166667,178.9465640625,68.85486093749999,50.4155009375,26.10087989583333,4848.34,682081.46,760.43
2009-08-31,251.9663006213737,105.18339822515391,221.18752375145766,30.77877686991604,49.09830905782652,7.165166782260663,3044.04,414569.61,525.03
2009-09-01,251.9663006213737,105.18339822515391,221.18752375145766,30.77877686991604,49.09830905782652,0.0,0.0,0.0,0.0
2009-09-02,218.02552799999998,51.57297,86.26882,20.012154,13.670960000000001,24.99625,0.0,0.0,0.0
2009-09-03,272.02288333333337,102.55143000000001,218.80313999999998,35.01135333333333,14.043949999999999,26.23901,0.0,0.0,0.0
2009-09-04,266.6198775191135,104.53049415323733,243.8225690446725,22.797308474441053,32.038372779257,18.074655890034037,293.98,39397.99,17.2
2009-09-05,263.12186705175685,105.78439366792946,210.58892749285314,31.38662872318812,69.4896561295818,23.836321314180594,3525.8599999999997,422755.48,9.190000000000001
2009-09-06,254.29660982224857,105.89291899892284,212.40480120729273,41.89180861495581,77.49175084550532,20.56491103521934,4244.26,606835.5700000001,11.100000000000001
2009-09-07,254.63163969541338,104.97544956562716,171.3334962251786,48.75801221196097,79.51566959241904,20.58070608538703,7316.34,1024487.07,19.07
2009-09-08,245.57381416666666,106.12575010416667,173.12752260416664,72.4462915625,82.42523322916666,19.846549843749997,8217.960000000001,1147160.1800000002,1040.86
2009-09-09,253.5308202777778,106.1869425,174.03304208333333,45.52620888888888,84.17056718750001,17.541248072916666,9002.35,1247751.1400000001,1360.56
2009-09-10,242.54495447916668,106.20008656249999,174.17393572916666,68.37101874999999,85.06097677083334,17.587177135416667,8964.69,1243078.65,989.63
2009-09-11,242.50347749999997,106.20921427083334,174.48724166666668,68.01623583333333,85.14585843750001,17.412342708333334,8988.599999999999,1243952.38,954.63
2009-09-12,259.5002296875,106.2106878125,174.63528520833336,33.81004458333334,84.82982333333334,17.22496484375,9002.54,1247541.04,1063.28
2009-09-13,253.71113173611113,106.22188958333334,174.959258125,44.93466298611111,84.982750625,17.118106822916666,9004.119999999999,1251186.12,1163.01
2009-09-14,253.83928458333332,106.23189770833334,175.2896521875,44.930463124999996,85.32595864583334,17.1083175,8942.82,1249768.66,1145.01
